2022-06-22 18:17:17 configure mawk:amd64 1.3.4.20200120-3+b1 <none>
2022-06-22 18:17:17 status unpacked mawk:amd64 1.3.4.20200120-3+b1
2022-06-22 18:17:17 status half-configured mawk:amd64 1.3.4.20200120-3+b1
2022-06-22 18:17:17 status installed mawk:amd64 1.3.4.20200120-3+b1
2022-06-22 18:17:17 configure libdebconfclient0:amd64 0.262 <none>
2022-06-22 18:17:17 status unpacked libdebconfclient0:amd64 0.262
2022-06-22 18:17:17 status half-configured libdebconfclient0:amd64 0.262
2022-06-22 18:17:17 status installed libdebconfclient0:amd64 0.262
2022-06-22 18:17:17 configure base-files:amd64 12.2 <none>
2022-06-22 18:17:17 status unpacked base-files:amd64 12.2
2022-06-22 18:17:17 status half-configured base-files:amd64 12.2
2022-06-22 18:17:17 status installed base-files:amd64 12.2
2022-06-22 18:17:17 configure libbz2-1.0:amd64 1.0.8-5 <none>
2022-06-22 18:17:17 status unpacked libbz2-1.0:amd64 1.0.8-5
2022-06-22 18:17:17 status half-configured libbz2-1.0:amd64 1.0.8-5
2022-06-22 18:17:17 status installed libbz2-1.0:amd64 1.0.8-5
2022-06-22 18:17:17 configure base-passwd:amd64 3.5.52 <none>
2022-06-22 18:17:17 status unpacked base-passwd:amd64 3.5.52
2022-06-22 18:17:17 status half-configured base-passwd:amd64 3.5.52
2022-06-22 18:17:17 status installed base-passwd:amd64 3.5.52
2022-06-22 18:17:17 configure libdb5.3:amd64 5.3.28+dfsg1-0.9 <none>
2022-06-22 18:17:17 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.9
2022-06-22 18:17:17 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.9
2022-06-22 18:17:17 status installed libdb5.3:amd64 5.3.28+dfsg1-0.9
2022-06-22 18:17:17 configure libblkid1:amd64 2.38-4 <none>
2022-06-22 18:17:17 status unpacked libblkid1:amd64 2.38-4
2022-06-22 18:17:17 status half-configured libblkid1:amd64 2.38-4
2022-06-22 18:17:17 status installed libblkid1:amd64 2.38-4
2022-06-22 18:17:18 configure libstdc++6:amd64 12.1.0-2 <none>
2022-06-22 18:17:18 status unpacked libstdc++6:amd64 12.1.0-2
2022-06-22 18:17:18 status half-configured libstdc++6:amd64 12.1.0-2
2022-06-22 18:17:18 status installed libstdc++6:amd64 12.1.0-2
2022-06-22 18:17:18 configure libtinfo6:amd64 6.3+20220423-2 <none>
2022-06-22 18:17:18 status unpacked libtinfo6:amd64 6.3+20220423-2
2022-06-22 18:17:18 status half-configured libtinfo6:amd64 6.3+20220423-2
2022-06-22 18:17:18 status installed libtinfo6:amd64 6.3+20220423-2
2022-06-22 18:17:18 configure bash:amd64 5.1-6.1 <none>
2022-06-22 18:17:18 status unpacked bash:amd64 5.1-6.1
2022-06-22 18:17:18 status half-configured bash:amd64 5.1-6.1
2022-06-22 18:17:18 status installed bash:amd64 5.1-6.1
2022-06-22 18:17:18 configure libzstd1:amd64 1.5.2+dfsg-1 <none>
2022-06-22 18:17:18 status unpacked libzstd1:amd64 1.5.2+dfsg-1
2022-06-22 18:17:18 status half-configured libzstd1:amd64 1.5.2+dfsg-1
2022-06-22 18:17:18 status installed libzstd1:amd64 1.5.2+dfsg-1
2022-06-22 18:17:18 configure liblzma5:amd64 5.2.5-2.1 <none>
2022-06-22 18:17:18 status unpacked liblzma5:amd64 5.2.5-2.1
2022-06-22 18:17:18 status half-configured liblzma5:amd64 5.2.5-2.1
2022-06-22 18:17:19 status installed liblzma5:amd64 5.2.5-2.1
2022-06-22 18:17:19 configure libgpg-error0:amd64 1.45-2 <none>
2022-06-22 18:17:19 status unpacked libgpg-error0:amd64 1.45-2
2022-06-22 18:17:19 status half-configured libgpg-error0:amd64 1.45-2
2022-06-22 18:17:19 status installed libgpg-error0:amd64 1.45-2
2022-06-22 18:17:19 configure liblz4-1:amd64 1.9.3-2 <none>
2022-06-22 18:17:19 status unpacked liblz4-1:amd64 1.9.3-2
2022-06-22 18:17:19 status half-configured liblz4-1:amd64 1.9.3-2
2022-06-22 18:17:19 status installed liblz4-1:amd64 1.9.3-2
2022-06-22 18:17:19 configure libc-bin:amd64 2.33-7 <none>
2022-06-22 18:17:19 status unpacked libc-bin:amd64 2.33-7
2022-06-22 18:17:19 status half-configured libc-bin:amd64 2.33-7
2022-06-22 18:17:19 status installed libc-bin:amd64 2.33-7
2022-06-22 18:17:19 configure ncurses-bin:amd64 6.3+20220423-2 <none>
2022-06-22 18:17:19 status unpacked ncurses-bin:amd64 6.3+20220423-2
2022-06-22 18:17:19 status half-configured ncurses-bin:amd64 6.3+20220423-2
2022-06-22 18:17:19 status installed ncurses-bin:amd64 6.3+20220423-2
2022-06-22 18:17:19 configure libacl1:amd64 2.3.1-1 <none>
2022-06-22 18:17:19 status triggers-pending libc-bin:amd64 2.33-7
2022-06-22 18:17:19 status unpacked libacl1:amd64 2.3.1-1
2022-06-22 18:17:20 status half-configured libacl1:amd64 2.3.1-1
2022-06-22 18:17:20 status installed libacl1:amd64 2.3.1-1
2022-06-22 18:17:20 configure libunistring2:amd64 1.0-1 <none>
2022-06-22 18:17:20 status unpacked libunistring2:amd64 1.0-1
2022-06-22 18:17:20 status half-configured libunistring2:amd64 1.0-1
2022-06-22 18:17:20 status installed libunistring2:amd64 1.0-1
2022-06-22 18:17:20 configure libsmartcols1:amd64 2.38-4 <none>
2022-06-22 18:17:20 status unpacked libsmartcols1:amd64 2.38-4
2022-06-22 18:17:20 status half-configured libsmartcols1:amd64 2.38-4
2022-06-22 18:17:20 status installed libsmartcols1:amd64 2.38-4
2022-06-22 18:17:20 configure libgcrypt20:amd64 1.10.1-2 <none>
2022-06-22 18:17:20 status unpacked libgcrypt20:amd64 1.10.1-2
2022-06-22 18:17:20 status half-configured libgcrypt20:amd64 1.10.1-2
2022-06-22 18:17:20 status installed libgcrypt20:amd64 1.10.1-2
2022-06-22 18:17:20 configure zlib1g:amd64 1:1.2.11.dfsg-4 <none>
2022-06-22 18:17:20 status unpacked zlib1g:amd64 1:1.2.11.dfsg-4
2022-06-22 18:17:20 status half-configured zlib1g:amd64 1:1.2.11.dfsg-4
2022-06-22 18:17:20 status installed zlib1g:amd64 1:1.2.11.dfsg-4
2022-06-22 18:17:20 configure libcrypt1:amd64 1:4.4.27-1.1 <none>
2022-06-22 18:17:20 status unpacked libcrypt1:amd64 1:4.4.27-1.1
2022-06-22 18:17:20 status half-configured libcrypt1:amd64 1:4.4.27-1.1
2022-06-22 18:17:20 status installed libcrypt1:amd64 1:4.4.27-1.1
2022-06-22 18:17:20 configure libidn2-0:amd64 2.3.2-2 <none>
2022-06-22 18:17:20 status unpacked libidn2-0:amd64 2.3.2-2
2022-06-22 18:17:20 status half-configured libidn2-0:amd64 2.3.2-2
2022-06-22 18:17:20 status installed libidn2-0:amd64 2.3.2-2
2022-06-22 18:17:20 configure libcom-err2:amd64 1.46.5-2 <none>
2022-06-22 18:17:20 status unpacked libcom-err2:amd64 1.46.5-2
2022-06-22 18:17:20 status half-configured libcom-err2:amd64 1.46.5-2
2022-06-22 18:17:20 status installed libcom-err2:amd64 1.46.5-2
2022-06-22 18:17:20 configure diffutils:amd64 1:3.7-5 <none>
2022-06-22 18:17:20 status unpacked diffutils:amd64 1:3.7-5
2022-06-22 18:17:20 status half-configured diffutils:amd64 1:3.7-5
2022-06-22 18:17:21 status installed diffutils:amd64 1:3.7-5
2022-06-22 18:17:21 configure libseccomp2:amd64 2.5.4-1 <none>
2022-06-22 18:17:21 status unpacked libseccomp2:amd64 2.5.4-1
2022-06-22 18:17:21 status half-configured libseccomp2:amd64 2.5.4-1
2022-06-22 18:17:21 status installed libseccomp2:amd64 2.5.4-1
2022-06-22 18:17:21 configure libcap2:amd64 1:2.44-1 <none>
2022-06-22 18:17:21 status unpacked libcap2:amd64 1:2.44-1
2022-06-22 18:17:21 status half-configured libcap2:amd64 1:2.44-1
2022-06-22 18:17:21 status installed libcap2:amd64 1:2.44-1
2022-06-22 18:17:21 configure hostname:amd64 3.23 <none>
2022-06-22 18:17:21 status unpacked hostname:amd64 3.23
2022-06-22 18:17:21 status half-configured hostname:amd64 3.23
2022-06-22 18:17:21 status installed hostname:amd64 3.23
2022-06-22 18:17:21 configure libpcre3:amd64 2:8.39-14 <none>
2022-06-22 18:17:21 status unpacked libpcre3:amd64 2:8.39-14
2022-06-22 18:17:21 status half-configured libpcre3:amd64 2:8.39-14
2022-06-22 18:17:21 status installed libpcre3:amd64 2:8.39-14
2022-06-22 18:17:21 configure libcap-ng0:amd64 0.7.9-2.2+b2 <none>
2022-06-22 18:17:21 status unpacked libcap-ng0:amd64 0.7.9-2.2+b2
2022-06-22 18:17:21 status half-configured libcap-ng0:amd64 0.7.9-2.2+b2
2022-06-22 18:17:21 status installed libcap-ng0:amd64 0.7.9-2.2+b2
2022-06-22 18:17:21 configure libext2fs2:amd64 1.46.5-2 <none>
2022-06-22 18:17:21 status unpacked libext2fs2:amd64 1.46.5-2
2022-06-22 18:17:21 status half-configured libext2fs2:amd64 1.46.5-2
2022-06-22 18:17:21 status installed libext2fs2:amd64 1.46.5-2
2022-06-22 18:17:21 configure libnettle8:amd64 3.7.3-1 <none>
2022-06-22 18:17:21 status unpacked libnettle8:amd64 3.7.3-1
2022-06-22 18:17:21 status half-configured libnettle8:amd64 3.7.3-1
2022-06-22 18:17:21 status installed libnettle8:amd64 3.7.3-1
2022-06-22 18:17:21 configure libgmp10:amd64 2:6.2.1+dfsg-3 <none>
2022-06-22 18:17:21 status unpacked libgmp10:amd64 2:6.2.1+dfsg-3
2022-06-22 18:17:21 status half-configured libgmp10:amd64 2:6.2.1+dfsg-3
2022-06-22 18:17:21 status installed libgmp10:amd64 2:6.2.1+dfsg-3
2022-06-22 18:17:21 configure libp11-kit0:amd64 0.24.1-1 <none>
2022-06-22 18:17:21 status unpacked libp11-kit0:amd64 0.24.1-1
2022-06-22 18:17:21 status half-configured libp11-kit0:amd64 0.24.1-1
2022-06-22 18:17:21 status installed libp11-kit0:amd64 0.24.1-1
2022-06-22 18:17:21 configure libaudit1:amd64 1:3.0.7-1+b1 <none>
2022-06-22 18:17:21 status unpacked libaudit1:amd64 1:3.0.7-1+b1
2022-06-22 18:17:21 status half-configured libaudit1:amd64 1:3.0.7-1+b1
2022-06-22 18:17:21 status installed libaudit1:amd64 1:3.0.7-1+b1
2022-06-22 18:17:21 configure libuuid1:amd64 2.38-4 <none>
2022-06-22 18:17:21 status unpacked libuuid1:amd64 2.38-4
2022-06-22 18:17:21 status half-configured libuuid1:amd64 2.38-4
2022-06-22 18:17:21 status installed libuuid1:amd64 2.38-4
2022-06-22 18:17:21 configure libss2:amd64 1.46.5-2 <none>
2022-06-22 18:17:21 status unpacked libss2:amd64 1.46.5-2
2022-06-22 18:17:21 status half-configured libss2:amd64 1.46.5-2
2022-06-22 18:17:21 status installed libss2:amd64 1.46.5-2
2022-06-22 18:17:21 configure libsepol2:amd64 3.3-1 <none>
2022-06-22 18:17:21 status unpacked libsepol2:amd64 3.3-1
2022-06-22 18:17:21 status half-configured libsepol2:amd64 3.3-1
2022-06-22 18:17:21 status installed libsepol2:amd64 3.3-1
2022-06-22 18:17:21 configure libpcre2-8-0:amd64 10.40-1 <none>
2022-06-22 18:17:21 status unpacked libpcre2-8-0:amd64 10.40-1
2022-06-22 18:17:21 status half-configured libpcre2-8-0:amd64 10.40-1
2022-06-22 18:17:21 status installed libpcre2-8-0:amd64 10.40-1
2022-06-22 18:17:21 configure logsave:amd64 1.46.5-2 <none>
2022-06-22 18:17:21 status unpacked logsave:amd64 1.46.5-2
2022-06-22 18:17:21 status half-configured logsave:amd64 1.46.5-2
2022-06-22 18:17:21 status installed logsave:amd64 1.46.5-2
2022-06-22 18:17:21 configure gpgv:amd64 2.2.35-2 <none>
2022-06-22 18:17:21 status unpacked gpgv:amd64 2.2.35-2
2022-06-22 18:17:21 status half-configured gpgv:amd64 2.2.35-2
2022-06-22 18:17:21 status installed gpgv:amd64 2.2.35-2
2022-06-22 18:17:21 configure util-linux-extra:amd64 2.38-4 <none>
2022-06-22 18:17:21 status unpacked util-linux-extra:amd64 2.38-4
2022-06-22 18:17:21 status half-configured util-linux-extra:amd64 2.38-4
2022-06-22 18:17:21 status installed util-linux-extra:amd64 2.38-4
2022-06-22 18:17:21 configure libhogweed6:amd64 3.7.3-1 <none>
2022-06-22 18:17:21 status unpacked libhogweed6:amd64 3.7.3-1
2022-06-22 18:17:21 status half-configured libhogweed6:amd64 3.7.3-1
2022-06-22 18:17:21 status installed libhogweed6:amd64 3.7.3-1
2022-06-22 18:17:21 configure e2fsprogs:amd64 1.46.5-2 <none>
2022-06-22 18:17:21 status unpacked e2fsprogs:amd64 1.46.5-2
2022-06-22 18:17:21 status half-configured e2fsprogs:amd64 1.46.5-2
2022-06-22 18:17:21 status installed e2fsprogs:amd64 1.46.5-2
2022-06-22 18:17:21 configure libsystemd0:amd64 250.4-1 <none>
2022-06-22 18:17:21 status unpacked libsystemd0:amd64 250.4-1
2022-06-22 18:17:21 status half-configured libsystemd0:amd64 250.4-1
2022-06-22 18:17:21 status installed libsystemd0:amd64 250.4-1
2022-06-22 18:17:21 configure libselinux1:amd64 3.3-1+b2 <none>
2022-06-22 18:17:21 status unpacked libselinux1:amd64 3.3-1+b2
2022-06-22 18:17:21 status half-configured libselinux1:amd64 3.3-1+b2
2022-06-22 18:17:21 status installed libselinux1:amd64 3.3-1+b2
2022-06-22 18:17:21 configure libgnutls30:amd64 3.7.4-2 <none>
2022-06-22 18:17:21 status unpacked libgnutls30:amd64 3.7.4-2
2022-06-22 18:17:21 status half-configured libgnutls30:amd64 3.7.4-2
2022-06-22 18:17:21 status installed libgnutls30:amd64 3.7.4-2
2022-06-22 18:17:21 configure libapt-pkg6.0:amd64 2.5.0 <none>
2022-06-22 18:17:21 status unpacked libapt-pkg6.0:amd64 2.5.0
2022-06-22 18:17:21 status half-configured libapt-pkg6.0:amd64 2.5.0
2022-06-22 18:17:21 status installed libapt-pkg6.0:amd64 2.5.0
2022-06-22 18:17:21 configure sed:amd64 4.8-1 <none>
2022-06-22 18:17:21 status unpacked sed:amd64 4.8-1
2022-06-22 18:17:22 status half-configured sed:amd64 4.8-1
2022-06-22 18:17:22 status installed sed:amd64 4.8-1
2022-06-22 18:17:22 configure findutils:amd64 4.9.0-3 <none>
2022-06-22 18:17:22 status unpacked findutils:amd64 4.9.0-3
2022-06-22 18:17:22 status half-configured findutils:amd64 4.9.0-3
2022-06-22 18:17:22 status installed findutils:amd64 4.9.0-3
2022-06-22 18:17:22 configure libmount1:amd64 2.38-4 <none>
2022-06-22 18:17:22 status unpacked libmount1:amd64 2.38-4
2022-06-22 18:17:22 status half-configured libmount1:amd64 2.38-4
2022-06-22 18:17:22 status installed libmount1:amd64 2.38-4
2022-06-22 18:17:22 configure libsemanage2:amd64 3.3-1+b2 <none>
2022-06-22 18:17:22 status unpacked libsemanage2:amd64 3.3-1+b2
2022-06-22 18:17:22 status half-configured libsemanage2:amd64 3.3-1+b2
2022-06-22 18:17:22 status installed libsemanage2:amd64 3.3-1+b2
2022-06-22 18:17:22 configure bsdutils:amd64 1:2.38-4 <none>
2022-06-22 18:17:22 status unpacked bsdutils:amd64 1:2.38-4
2022-06-22 18:17:22 status half-configured bsdutils:amd64 1:2.38-4
2022-06-22 18:17:22 status installed bsdutils:amd64 1:2.38-4
2022-06-22 18:17:22 configure tar:amd64 1.34+dfsg-1 <none>
2022-06-22 18:17:22 status unpacked tar:amd64 1.34+dfsg-1
2022-06-22 18:17:22 status half-configured tar:amd64 1.34+dfsg-1
2022-06-22 18:17:22 status installed tar:amd64 1.34+dfsg-1
2022-06-22 18:17:22 configure coreutils:amd64 8.32-4.1 <none>
2022-06-22 18:17:22 status unpacked coreutils:amd64 8.32-4.1
2022-06-22 18:17:22 status half-configured coreutils:amd64 8.32-4.1
2022-06-22 18:17:22 status installed coreutils:amd64 8.32-4.1
2022-06-22 18:17:22 configure dpkg:amd64 1.21.8 <none>
2022-06-22 18:17:22 status unpacked dpkg:amd64 1.21.8
2022-06-22 18:17:22 status half-configured dpkg:amd64 1.21.8
2022-06-22 18:17:22 status installed dpkg:amd64 1.21.8
2022-06-22 18:17:22 configure mount:amd64 2.38-4 <none>
2022-06-22 18:17:22 status unpacked mount:amd64 2.38-4
2022-06-22 18:17:22 status half-configured mount:amd64 2.38-4
2022-06-22 18:17:22 status installed mount:amd64 2.38-4
2022-06-22 18:17:22 configure dash:amd64 0.5.11+git20210903+057cd650a4ed-8 <none>
2022-06-22 18:17:22 status unpacked dash:amd64 0.5.11+git20210903+057cd650a4ed-8
2022-06-22 18:17:22 status half-configured dash:amd64 0.5.11+git20210903+057cd650a4ed-8
2022-06-22 18:17:22 status installed dash:amd64 0.5.11+git20210903+057cd650a4ed-8
2022-06-22 18:17:22 configure grep:amd64 3.7-1 <none>
2022-06-22 18:17:22 status unpacked grep:amd64 3.7-1
2022-06-22 18:17:22 status half-configured grep:amd64 3.7-1
2022-06-22 18:17:22 status installed grep:amd64 3.7-1
2022-06-22 18:17:22 configure perl-base:amd64 5.34.0-4 <none>
2022-06-22 18:17:22 status unpacked perl-base:amd64 5.34.0-4
2022-06-22 18:17:22 status half-configured perl-base:amd64 5.34.0-4
2022-06-22 18:17:22 status installed perl-base:amd64 5.34.0-4
2022-06-22 18:17:22 configure gzip:amd64 1.12-1 <none>
2022-06-22 18:17:22 status unpacked gzip:amd64 1.12-1
2022-06-22 18:17:22 status half-configured gzip:amd64 1.12-1
2022-06-22 18:17:22 status installed gzip:amd64 1.12-1
2022-06-22 18:17:22 configure debconf:all 1.5.79 <none>
2022-06-22 18:17:22 status unpacked debconf:all 1.5.79
2022-06-22 18:17:22 status half-configured debconf:all 1.5.79
2022-06-22 18:17:22 status installed debconf:all 1.5.79
2022-06-22 18:17:22 configure tzdata:all 2022a-1 <none>
2022-06-22 18:17:22 status unpacked tzdata:all 2022a-1
2022-06-22 18:17:22 status half-configured tzdata:all 2022a-1
2022-06-22 18:17:22 status installed tzdata:all 2022a-1
2022-06-22 18:17:22 configure libpam0g:amd64 1.4.0-13 <none>
2022-06-22 18:17:22 status unpacked libpam0g:amd64 1.4.0-13
2022-06-22 18:17:22 status half-configured libpam0g:amd64 1.4.0-13
2022-06-22 18:17:22 status installed libpam0g:amd64 1.4.0-13
2022-06-22 18:17:22 configure util-linux:amd64 2.38-4 <none>
2022-06-22 18:17:22 status unpacked util-linux:amd64 2.38-4
2022-06-22 18:17:22 status half-configured util-linux:amd64 2.38-4
2022-06-22 18:17:23 status installed util-linux:amd64 2.38-4
2022-06-22 18:17:23 configure libpam-modules-bin:amd64 1.4.0-13 <none>
2022-06-22 18:17:23 status unpacked libpam-modules-bin:amd64 1.4.0-13
2022-06-22 18:17:23 status half-configured libpam-modules-bin:amd64 1.4.0-13
2022-06-22 18:17:23 status installed libpam-modules-bin:amd64 1.4.0-13
2022-06-22 18:17:23 configure libpam-modules:amd64 1.4.0-13 <none>
2022-06-22 18:17:23 status unpacked libpam-modules:amd64 1.4.0-13
2022-06-22 18:17:23 status half-configured libpam-modules:amd64 1.4.0-13
2022-06-22 18:17:23 status installed libpam-modules:amd64 1.4.0-13
2022-06-22 18:17:23 configure passwd:amd64 1:4.11.1+dfsg1-2 <none>
2022-06-22 18:17:23 status unpacked passwd:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 status half-configured passwd:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 status installed passwd:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 configure libpam-runtime:all 1.4.0-13 <none>
2022-06-22 18:17:23 status unpacked libpam-runtime:all 1.4.0-13
2022-06-22 18:17:23 status half-configured libpam-runtime:all 1.4.0-13
2022-06-22 18:17:23 status installed libpam-runtime:all 1.4.0-13
2022-06-22 18:17:23 configure login:amd64 1:4.11.1+dfsg1-2 <none>
2022-06-22 18:17:23 status unpacked login:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 status half-configured login:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 status installed login:amd64 1:4.11.1+dfsg1-2
2022-06-22 18:17:23 configure adduser:all 3.121 <none>
2022-06-22 18:17:23 status unpacked adduser:all 3.121
2022-06-22 18:17:23 status half-configured adduser:all 3.121
2022-06-22 18:17:23 status installed adduser:all 3.121
2022-06-22 18:17:23 configure apt:amd64 2.5.0 <none>
2022-06-22 18:17:23 status unpacked apt:amd64 2.5.0
2022-06-22 18:17:23 status half-configured apt:amd64 2.5.0
2022-06-22 18:17:24 status installed apt:amd64 2.5.0
2022-06-22 18:17:24 trigproc libc-bin:amd64 2.33-7 <none>
2022-06-22 18:17:24 status half-configured libc-bin:amd64 2.33-7
2022-06-22 18:17:24 status installed libc-bin:amd64 2.33-7
2022-06-22 18:17:35 startup archives install
2022-06-22 18:17:35 install dmsetup:amd64 <none> 2:1.02.175-2.1
2022-06-22 18:17:35 status half-installed dmsetup:amd64 2:1.02.175-2.1
2022-06-22 18:17:35 status unpacked dmsetup:amd64 2:1.02.175-2.1
2022-06-22 18:17:35 install libapparmor1:amd64 <none> 3.0.4-2
2022-06-22 18:17:35 status triggers-pending libc-bin:amd64 2.33-7
2022-06-22 18:17:35 status half-installed libapparmor1:amd64 3.0.4-2
2022-06-22 18:17:35 status unpacked libapparmor1:amd64 3.0.4-2
2022-06-22 18:17:35 install libargon2-1:amd64 <none> 0~20171227-0.3
2022-06-22 18:17:35 status half-installed libargon2-1:amd64 0~20171227-0.3
2022-06-22 18:17:35 status unpacked libargon2-1:amd64 0~20171227-0.3
2022-06-22 18:17:35 install libcryptsetup12:amd64 <none> 2:2.4.3-1+b1
2022-06-22 18:17:35 status half-installed libcryptsetup12:amd64 2:2.4.3-1+b1
2022-06-22 18:17:35 status unpacked libcryptsetup12:amd64 2:2.4.3-1+b1
2022-06-22 18:17:35 install libdevmapper1.02.1:amd64 <none> 2:1.02.175-2.1
2022-06-22 18:17:35 status half-installed libdevmapper1.02.1:amd64 2:1.02.175-2.1
2022-06-22 18:17:35 status unpacked libdevmapper1.02.1:amd64 2:1.02.175-2.1
2022-06-22 18:17:35 install libfdisk1:amd64 <none> 2.38-4
2022-06-22 18:17:35 status half-installed libfdisk1:amd64 2.38-4
2022-06-22 18:17:35 status unpacked libfdisk1:amd64 2.38-4
2022-06-22 18:17:35 install libip4tc2:amd64 <none> 1.8.8-1
2022-06-22 18:17:35 status half-installed libip4tc2:amd64 1.8.8-1
2022-06-22 18:17:35 status unpacked libip4tc2:amd64 1.8.8-1
2022-06-22 18:17:35 install libjson-c5:amd64 <none> 0.16-1
2022-06-22 18:17:35 status half-installed libjson-c5:amd64 0.16-1
2022-06-22 18:17:35 status unpacked libjson-c5:amd64 0.16-1
2022-06-22 18:17:35 install libkmod2:amd64 <none> 29-1+b1
2022-06-22 18:17:35 status half-installed libkmod2:amd64 29-1+b1
2022-06-22 18:17:35 status unpacked libkmod2:amd64 29-1+b1
2022-06-22 18:17:36 install libssl3:amd64 <none> 3.0.3-7
2022-06-22 18:17:36 status half-installed libssl3:amd64 3.0.3-7
2022-06-22 18:17:36 status unpacked libssl3:amd64 3.0.3-7
2022-06-22 18:17:36 install systemd:amd64 <none> 250.4-1
2022-06-22 18:17:36 status half-installed systemd:amd64 250.4-1
2022-06-22 18:17:37 status unpacked systemd:amd64 250.4-1
2022-06-22 18:17:37 configure libapparmor1:amd64 3.0.4-2 3.0.4-2
2022-06-22 18:17:37 status half-configured libapparmor1:amd64 3.0.4-2
2022-06-22 18:17:37 status installed libapparmor1:amd64 3.0.4-2
2022-06-22 18:17:37 configure libargon2-1:amd64 0~20171227-0.3 0~20171227-0.3
2022-06-22 18:17:37 status half-configured libargon2-1:amd64 0~20171227-0.3
2022-06-22 18:17:37 status installed libargon2-1:amd64 0~20171227-0.3
2022-06-22 18:17:37 configure libfdisk1:amd64 2.38-4 2.38-4
2022-06-22 18:17:37 status half-configured libfdisk1:amd64 2.38-4
2022-06-22 18:17:37 status installed libfdisk1:amd64 2.38-4
2022-06-22 18:17:37 configure libip4tc2:amd64 1.8.8-1 1.8.8-1
2022-06-22 18:17:37 status half-configured libip4tc2:amd64 1.8.8-1
2022-06-22 18:17:37 status installed libip4tc2:amd64 1.8.8-1
2022-06-22 18:17:37 configure libjson-c5:amd64 0.16-1 0.16-1
2022-06-22 18:17:37 status half-configured libjson-c5:amd64 0.16-1
2022-06-22 18:17:37 status installed libjson-c5:amd64 0.16-1
2022-06-22 18:17:37 configure libssl3:amd64 3.0.3-7 3.0.3-7
2022-06-22 18:17:37 status half-configured libssl3:amd64 3.0.3-7
2022-06-22 18:17:37 status installed libssl3:amd64 3.0.3-7
2022-06-22 18:17:37 configure libkmod2:amd64 29-1+b1 29-1+b1
2022-06-22 18:17:37 status half-configured libkmod2:amd64 29-1+b1
2022-06-22 18:17:37 status installed libkmod2:amd64 29-1+b1
2022-06-22 18:17:37 configure libdevmapper1.02.1:amd64 2:1.02.175-2.1 2:1.02.175-2.1
2022-06-22 18:17:37 status half-configured libdevmapper1.02.1:amd64 2:1.02.175-2.1
2022-06-22 18:17:37 status installed libdevmapper1.02.1:amd64 2:1.02.175-2.1
2022-06-22 18:17:37 configure dmsetup:amd64 2:1.02.175-2.1 2:1.02.175-2.1
2022-06-22 18:17:37 status half-configured dmsetup:amd64 2:1.02.175-2.1
2022-06-22 18:17:37 status installed dmsetup:amd64 2:1.02.175-2.1
2022-06-22 18:17:37 configure libcryptsetup12:amd64 2:2.4.3-1+b1 2:2.4.3-1+b1
2022-06-22 18:17:37 status half-configured libcryptsetup12:amd64 2:2.4.3-1+b1
2022-06-22 18:17:37 status installed libcryptsetup12:amd64 2:2.4.3-1+b1
2022-06-22 18:17:37 configure systemd:amd64 250.4-1 250.4-1
2022-06-22 18:17:37 status half-configured systemd:amd64 250.4-1
2022-06-22 18:17:37 status installed systemd:amd64 250.4-1
2022-06-22 18:17:37 trigproc libc-bin:amd64 2.33-7 <none>
2022-06-22 18:17:37 status half-configured libc-bin:amd64 2.33-7
2022-06-22 18:17:37 status installed libc-bin:amd64 2.33-7
2022-06-22 18:17:48 startup archives install
2022-06-22 18:17:48 install systemd-sysv:amd64 <none> 250.4-1
2022-06-22 18:17:48 status half-installed systemd-sysv:amd64 250.4-1
2022-06-22 18:17:48 status unpacked systemd-sysv:amd64 250.4-1
2022-06-22 18:17:48 configure systemd-sysv:amd64 250.4-1 250.4-1
2022-06-22 18:17:48 status half-configured systemd-sysv:amd64 250.4-1
2022-06-22 18:17:48 status installed systemd-sysv:amd64 250.4-1
2022-06-22 18:17:48 startup archives unpack
2022-06-22 18:17:48 install apt-utils:amd64 <none> 2.5.0
2022-06-22 18:17:48 status half-installed apt-utils:amd64 2.5.0
2022-06-22 18:17:48 status unpacked apt-utils:amd64 2.5.0
2022-06-22 18:17:48 install cpio:amd64 <none> 2.13+dfsg-7
2022-06-22 18:17:48 status half-installed cpio:amd64 2.13+dfsg-7
2022-06-22 18:17:48 status unpacked cpio:amd64 2.13+dfsg-7
2022-06-22 18:17:48 install cron:amd64 <none> 3.0pl1-139
2022-06-22 18:17:48 status half-installed cron:amd64 3.0pl1-139
2022-06-22 18:17:48 status unpacked cron:amd64 3.0pl1-139
2022-06-22 18:17:48 install cybint-archive-keyring:all <none> 1.0
2022-06-22 18:17:48 status half-installed cybint-archive-keyring:all 1.0
2022-06-22 18:17:48 status unpacked cybint-archive-keyring:all 1.0
2022-06-22 18:17:48 install debconf-i18n:all <none> 1.5.79
2022-06-22 18:17:48 status half-installed debconf-i18n:all 1.5.79
2022-06-22 18:17:48 status unpacked debconf-i18n:all 1.5.79
